artwork_id,artist_id,artist_name,title,year,technique,inventory_number,image_width_cm,image_height_cm,frame_width_cm,frame_height_cm,is_available,loaned_until,thumbnail_url,full_image_url,first_seen_at,last_seen_at,last_updated_at
3193,715,Christian Ludwig Attersee,Kahnobst (Serie Evastunden - ein Reigenstück,Nr.4),"2010, Lithografie, Siebdruck/Büttenpapier",3103D,35.5,48,64,84,False,05.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3193&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3193,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21101,745,Helga Schager,Im Rampenlicht,2015,"Acrylspray/x-ray, Tapetenstreifen",1867,100,70,104,74,False,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21101&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21101,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
6212,604,Maria Moser,Eisenblüten (Serie),undatiert,Farbradierung/Papier,5788,45,37.5,84,64,False,03.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=6212&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=6212,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21287,1057,Manfred Koutek,Panta Rhei - Gleam of Nature (Serie),2018,Mixed Media/Papier,1989,55.8,75.7,64,84,False,15.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21287&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21287,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
2976,1727,Auguste Kronheim,Geschmack 2 (Serie),1983,Holzschnitt aquarelliert/Papier,2938B,20,33,52,67,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=2976&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=2976,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21597,1711,Franz Fischbacher,Damenbildnis,undatiert,Dispersion/Papier,6890,50,70,64,84,False,05.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21597&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21597,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
2813,1926,Josef M. Hörfarter,Das zerschnittene Land,2000,Öl/Leinwand,2807,105,70.5,,,False,17.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=2813&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=2813,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1791,547,Ernst Balluf,Am Strom,1981,"Mischtechnik Aquarell, Bleistift/Papier",1017,38.5,32,67,52,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1791&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1791,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
6734,662,Elisabeth Plank,ohne Titel (Zeitcontainer # 9),1993,Tusche/Molino,5919,73.5,100,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=6734&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=6734,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
681,571,Heinz Göbel,ohne Titel,1993,Gouache/Papier,156,32.5,42,52,67,False,19.11.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=681&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=681,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-10T15:48:25Z
3466,1842,Klaus Reif,ohne Titel,1989,Öl/Büttenpapier,3325,47.5,66.5,74,104,False,29.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3466&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3466,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1599,1622,Gerhard Carl Moser,Felsen (Serie),1988,Holzschnitt/Papier,931,50,50,64,84,False,01.10.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1599&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1599,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1036,571,Heinz Göbel,Landschaftlich (Serie),2008,Tempera/Papier,372,32,23,52,67,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1036&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1036,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
6370,567,Herbert Friedl,Baumkronen,2001,Holzschnitt/Papier,5195,71.5,71.5,80.5,80.5,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=6370&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=6370,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:42:24Z
6437,567,Herbert Friedl,Kreuzweg Altenberg,IV. Station,"2006, Holzschnitt/Papier",5252,46,49,61,81,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=6437&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=6437,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
5719,547,Ernst Balluf,Kleine Gusen,undatiert,Lithografie/Papier,5626,39,31,67,52,False,17.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=5719&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=5719,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
5454,1727,Auguste Kronheim,ohne Titel - ohne Worte (Serie),1984,"Holzschnitt, koloriert/Papier",4850B,23.5,22.5,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=5454&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=5454,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
836,656,Astrid Esslinger,Der Einsatz ist die Lebensform,2003,"Mischtechnik, Collage/Papier",269,39,49,64,84,False,28.05.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=836&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=836,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
622,540,Hans Keplinger,Einsamer Mensch,1979,"Mischtechnik Aquarell, Bleistift/Papier",268,55,37,84,64,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=622&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=622,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
16135,797,Monika Pichler,être á Paris,2016/17,"Siebdruck, handkoloriert/Stoff",1586,89.5,117,90,117.5,False,25.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=16135&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=16135,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21637,785,Kapil Kaul,Honey Hunter (Series - 1),2010,Öl/Leinwand,8162,90,70,91.7,71.7,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21637&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21637,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1444,791,Anna Stangl,Dr. Skreiners Lieblingsbild,1991,"Kohle, Rötel, Pastellstift/Papier",736,32,45,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1444&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1444,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
5275,950,Doris Haberfellner,Indian Dream,2012,"Öl, Kreide/Leinwand",3954,100,100,103,103,False,20.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=5275&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=5275,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:42:24Z
20411,565,Hubert Fischlhammer,Im Steinbruch,2017,Mischtechnik/Papier,7478,40,30,84,64,False,16.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=20411&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=20411,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1018,729,Erdmuthe Scherzer-Klinger,Dämmerlicht,1990,Lithografie/Papier,356,64,48,84,64,False,25.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1018&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1018,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21507,955,Wolfgang Hanghofer,Schneewechte,2021,Öl/Leinwand,8113,91,86.5,,,False,15.05.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21507&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21507,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
3148,578,Franz Hitz,ohne Titel,1989,Mischtechnik/Papier,3083,35.8,47.5,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3148&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3148,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
686,591,Karl-Heinz Klopf,Space is the Place,1996,Glicéedruck/Rives Lithobütten,93,62,48.5,104,74,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=686&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=686,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
6930,1912,Waltraud Werner,ohne Titel,undatiert,Temperaenkaustik,6046,48,68,64,84,False,05.08.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=6930&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=6930,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
6753,639,Kurt Steinberg,ohne Titel,1986,Mischtechnik/Papier,5937,40,60,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=6753&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=6753,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1673,796,Bettina Patermo,Little Fields of Love,2002,Öl/Leinwand,967,110,50,,,False,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1673&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1673,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-10T15:48:25Z
5952,887,Gerhard Doppelhammer,Tango,2013,Acryl/Leinwand,4993,89,120,93,123.5,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=5952&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=5952,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
6790,1343,Robert Trsek,Lagune,2007,Eitempera/Leinwand,5897,90,70,92.5,72.5,False,26.05.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=6790&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=6790,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1372,777,Erich Spindler,Leuchten,2004,"Acryl, Gouache/Papier",672,76,56,104,74,False,23.10.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1372&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1372,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
4046,967,Herbert Hiesmayr,Mühlviertler Bauernhof,undatiert,Acryl/Papier,3579,56,42,84,64,False,23.10.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=4046&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=4046,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
3306,4495,Johanna Bittner,ohne Titel,1988,Lithografie/Papier,3195,37.3,57,52,67,False,17.08.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3306&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3306,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21189,924,Ingrid Gaier,Diarama,2019,"Tusche/Fotoprint, Collage",6808,20.5,22.2,52,67,False,15.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21189&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21189,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21997,631,Roland Schütz,L' ame (Tryptichon),undatiert,Acryl/Leinwand,5409B,30,50.2,35,54.5,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21997&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21997,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21240,7681,Doris Neidl,I AM AND I AM NOT,2008,Farblinolschnitt/Papier,1960,30,30,84,64,False,12.08.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21240&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21240,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
14970,6568,Ferdinand Reisenbichler,Organic Works,2016,Mischtechnik/Papier,1500,50,70,64,84,False,14.05.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=14970&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=14970,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21459,1362,Katja Vassilieva,ohne Titel,2020,"Kasein, Tempera/Leinwand",6969,89,116,,,False,29.10.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21459&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21459,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1373,777,Erich Spindler,Zusammenhang,2008,"Acryl, Gouache/Büttenpapier",673,30,42,52,67,False,20.11.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1373&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1373,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-10T15:48:25Z
1034,646,Ulrich Waibel,Gräser sind Sterne,undatiert,Tempera/Papier,370,34.5,44.5,52.5,67.5,False,29.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1034&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1034,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
4310,1409,Zdenek Macku,Die Fahrräder,1983,Acryl/Leinwand,4271,54,54,58.8,58.7,False,20.11.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=4310&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=4310,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-10T15:48:25Z
5458,1727,Auguste Kronheim,ohne Titel - ohne Worte (Serie),1984,"Holzschnitt, koloriert/Papier",4850F,19.5,21.8,64,84,False,13.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=5458&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=5458,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
17315,715,Christian Ludwig Attersee,Blumenhandwerk (Nr. 5,"aus der Mappe ""Gondelerotik"")","2015, Lithografie, Siebdruck/Büttenpapier",7394,35.5,48.5,58,71.5,False,16.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=17315&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=17315,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
6375,816,Ernst Hager,Märchen/Dornröschen,2002,Öl/Leinwand,5200,80,80,83,83,False,23.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=6375&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=6375,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:42:24Z
17317,715,Christian Ludwig Attersee,Mondfrühling (Nr. 4,"aus der Mappe ""Gondelerotik"")","2015, Lithografie, Siebdruck/Büttenpapier",7396,36,49,58,71.5,False,02.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=17317&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=17317,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21508,1230,Ingeborg Rauss,Zeit ohne Kompromisse VI/7 (Serie),2020,"Acryl, Lackstift/Leinwand",8114,50,50,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21508&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21508,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:42:24Z
3198,715,Christian Ludwig Attersee,Europa reist wieder (Serie Evastunden - ein Reigenstück,Nr.7),"2010, Lithografie-Siebdruck/Bütten",3103G,35.5,48,64,84,False,29.10.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3198&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3198,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
3121,722,Miriam Schwack-Koo,Landschaft,See,"Idylle, 1997, Öl/Leinwand",3056,100,119.7,,,False,16.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3121&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3121,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21277,899,Andreas Egger,Himmel über rot,2020,Acryl/Leinwand,1979,80,100,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21277&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21277,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
3140,559,Erwin Reiter,"ohne Titel (Serie ""Planetarier"")",undatiert,Lithografie/Papier,3075,44,59,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3140&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3140,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
973,679,Robert Mittringer,Schnupfen in Radegund,1986,"Bleistift, Buntstift/Papier",365,36,25,67,52,False,12.08.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=973&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=973,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
3972,1362,Katja Vassilieva,ohne Titel,2008,Öl/Leinwand,3532,100,100,,,False,08.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3972&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3972,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:42:24Z
14900,6562,Ferdinand Reisinger,Bäume,2016,"Most, grüne Tusche/Leinwand",1478,60,80,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=14900&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=14900,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
2401,714,Hermann Haider,Regen,1988,Mischtechnik/Papier,2455,108,76,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=2401&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=2401,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
3537,690,Helmut Beschek,Dorfsituation,1978,Farbstift/Papier,3375,54,39,67,52,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3537&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3537,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
